"id_envio","peso","volumen","valor_declarado","tipo_producto","origen","destino","distancia","zona","fecha_envio","dia_semana","mes","hora_salida","es_feriado","experiencia_conductor","tipo_vehiculo","antiguedad_vehiculo","capacidad_carga","clima","trafico_estimado","tiempo_estimado","retraso"
"ENV08519",43.2,5.25,170489,"electronica","Antofagasta","Santiago",775.9,"urbana",2023-02-14,"martes","february",14,FALSE,10,"camion_pequeno",9,2787,"despejado",9,23,"No"
"ENV08520",58.1,3.27,190293,"alimentos","Concepción","Copiapó",880.4,"urbana",2023-08-03,"jueves","august",7,FALSE,3,"camion_grande",10,11872,"nublado",10,32.7,"Si"
"ENV08521",7.9,3.33,38300,"ropa","Valparaíso","Chillán",915.1,"urbana",2023-04-16,"domingo","april",12,FALSE,10,"furgon",6,864,"nublado",7,21.8,"No"
"ENV08522",15,8.07,356285,"otros","Chillán","Santiago",948.2,"rural",2023-02-25,"sabado","february",18,FALSE,1,"camion_pequeno",5,2853,"nublado",2,20.1,"Si"
"ENV08523",117.1,5.07,154209,"muebles","Puerto Montt","Valdivia",888,"urbana",2023-11-14,"martes","november",9,FALSE,6,"camion_grande",4,13569,"nublado",10,31.9,"No"
"ENV08524",35.8,15.39,221463,"otros","Santiago","Santiago",6.9,"urbana",2023-12-13,"miercoles","december",6,FALSE,6,"camion_mediano",5,7509,"despejado",6,1.5,"No"
"ENV08525",14.4,5.14,180610,"alimentos","Santiago","Osorno",975.3,"rural",2023-09-30,"sabado","september",9,FALSE,1,"camion_mediano",7,6918,"despejado",1,20.3,"No"
"ENV08526",88.2,11.68,522252,"ropa","Concepción","Santiago",515.6,"urbana",2023-12-22,"viernes","december",11,FALSE,7,"camion_pequeno",8,2071,"despejado",8,14.8,"No"
"ENV08527",26.7,4.83,124339,"muebles","Concepción","Santiago",506.4,"urbana",2023-03-05,"domingo","march",11,FALSE,6,"camion_mediano",3,7234,"despejado",5,13.7,"Si"
"ENV08528",9.3,2.35,67332,"ropa","Santiago","Santiago",39.9,"urbana",2023-10-31,"martes","october",12,FALSE,9,"camion_pequeno",5,2916,"lluvia",9,4.8,"No"
"ENV08529",8.2,3.19,90495,"otros","Santiago","Santiago",34.4,"urbana",2023-06-08,"jueves","june",10,FALSE,2,"furgon",3,1143,"nublado",6,2.3,"No"
"ENV08530",24.1,1.6,64932,"muebles","Santiago","Concepción",500.3,"urbana",2023-11-28,"martes","november",14,FALSE,1,"furgon",4,1155,"lluvia",NA,20.9,"No"
"ENV08531",47.9,1.05,68390,"electronica","Concepción","Valdivia",230.1,"urbana",2023-06-15,"jueves","june",10,FALSE,1,"furgon",0,813,"despejado",NA,7,"No"
"ENV08532",37.9,1.42,56066,"muebles","Copiapó","Talca",692.8,"urbana",2023-10-06,"viernes","october",20,FALSE,5,"camion_pequeno",5,3140,"viento",6,19.3,"No"
"ENV08533",38.4,31.33,716524,"alimentos","Santiago","Valparaíso",129.1,"urbana",2023-03-27,"lunes","march",13,FALSE,4,"furgon",6,1104,"viento",9,4.6,"Si"
"ENV08534",7.7,9.38,195521,"documentos","Santiago","Los Ángeles",681.6,"urbana",2023-04-24,"lunes","april",9,FALSE,20,"camion_grande",15,14688,"despejado",10,25.5,"No"
"ENV08535",34.4,3.82,156132,"documentos","Concepción","Iquique",785.2,"urbana",2023-01-24,"martes","january",14,FALSE,17,"camion_grande",8,12968,"despejado",5,20.1,"No"
"ENV08536",44.8,1.73,93235,"muebles","Santiago","Puerto Montt",358.4,"urbana",2023-08-21,"lunes","august",13,FALSE,4,"camion_grande",9,12307,"despejado",8,11.3,"Si"
"ENV08537",4,2.4,75213,"muebles","Santiago","Talca",1433,"rural",2023-03-26,"domingo","march",12,FALSE,15,"camion_mediano",6,5695,"nublado",2,32.6,"No"
"ENV08538",139.4,2.1,31918,"ropa","Iquique","Santiago",639,"urbana",2023-09-21,"jueves","september",9,FALSE,12,"camion_pequeno",5,2934,"despejado",10,18.5,"No"
"ENV08539",38.5,1.6,37124,"ropa","Chillán","Santiago",106.1,"rural",2023-07-26,"miercoles","july",10,FALSE,9,"camion_pequeno",4,2622,"despejado",4,5,"No"
"ENV08540",30.5,6.9,299277,"ropa","La Serena","Santiago",1140.5,"urbana",2023-06-28,"miercoles","june",11,FALSE,4,"camion_pequeno",6,2189,"nublado",8,31,"Si"
"ENV08541",15.2,4.98,253184,"otros","Valdivia","Valparaíso",1468.9,"urbana",2023-10-27,"viernes","october",9,FALSE,6,"camion_mediano",8,6946,"despejado",NA,43.3,"Si"
"ENV08542",12.6,9.27,263139,"alimentos","Iquique","Santiago",1306.5,"urbana",2023-01-07,"sabado","january",7,FALSE,1,"camion_grande",15,13021,"nublado",10,48.1,"Si"
"ENV08543",7.3,0.86,22148,"documentos","Santiago","Concepción",503.5,"urbana",2023-02-13,"lunes","february",12,FALSE,8,"furgon",4,1045,"nublado",5,12.6,"Si"
"ENV08544",14.1,6.18,164576,"electronica","Santiago","Talca",196.4,"urbana",2023-10-19,"jueves","october",8,FALSE,25,"camion_mediano",10,7751,"nublado",10,10.9,"No"
"ENV08545",26.1,2.13,54953,"muebles","Iquique","Antofagasta",992.7,"urbana",2023-03-19,"domingo","march",14,FALSE,20,"furgon",4,1030,"despejado",4,18.2,"No"
"ENV08546",10.2,10.46,535926,"alimentos","Santiago","Santiago",38.8,"urbana",2023-11-18,"sabado","november",12,FALSE,3,"furgon",5,1176,"despejado",6,2.6,"No"
"ENV08547",12.4,11.02,513507,"ropa","Santiago","Los Ángeles",428.9,"rural",2023-01-28,"sabado","january",11,FALSE,12,"camion_mediano",9,7068,"viento",4,14.4,"No"
"ENV08548",5.2,2.59,98939,"alimentos","Temuco","Iquique",432.7,"urbana",2023-09-19,"martes","september",9,TRUE,2,"camion_pequeno",5,3367,"nublado",10,12.8,"No"
"ENV08549",8.7,3.82,183098,"ropa","Talca","Santiago",972.6,"urbana",2023-06-10,"sabado","june",15,FALSE,2,"camion_grande",11,13005,"despejado",7,28,"No"
"ENV08550",49.5,3.91,106431,"otros","Valparaíso","Santiago",130.4,"urbana",2023-10-12,"jueves","october",9,FALSE,7,"camion_mediano",10,5907,"lluvia",10,7.5,"No"
"ENV08551",3.2,1.92,113084,"otros","Valparaíso","Santiago",134,"urbana",2023-02-09,"jueves","february",12,FALSE,1,"camion_pequeno",3,3234,"despejado",8,6.8,"No"
"ENV08552",20.1,2.37,21760,"otros","Valparaíso","Valparaíso",32.7,"urbana",2023-09-13,"miercoles","september",12,FALSE,2,"camion_grande",10,13179,"nublado",5,2.9,"No"
"ENV08553",11.9,8.07,254096,"electronica","Osorno","Iquique",100.5,"urbana",2023-12-29,"viernes","december",10,FALSE,1,"camion_mediano",7,6080,"despejado",10,7.2,"No"
"ENV08554",20.6,3.16,113561,"alimentos","Talca","Valdivia",816.8,"urbana",2023-12-28,"jueves","december",7,FALSE,2,"camion_pequeno",4,2321,"lluvia",10,31.4,"No"
"ENV08555",54.6,0.68,60476,"muebles","Temuco","Concepción",308.6,"urbana",2023-04-08,"sabado","april",16,TRUE,NA,"camion_mediano",8,6183,"despejado",5,7,"No"
"ENV08556",14.5,7.83,304293,"ropa","La Serena","Temuco",1000,"rural",2023-10-23,"lunes","october",9,FALSE,8,"camion_pequeno",8,2864,"despejado",2,19.7,"Si"
"ENV08557",15.6,6.8,116921,"muebles","La Serena","Antofagasta",200.6,"urbana",2023-12-26,"martes","december",12,FALSE,3,"camion_pequeno",6,3419,"despejado",5,5.3,"No"
"ENV08558",13.6,2.29,23155,"ropa","Santiago","Valdivia",1482,"urbana",2023-02-15,"miercoles","february",15,FALSE,12,"furgon",2,1115,"despejado",7,30.9,"No"
"ENV08559",11.3,14.16,238915,"ropa","Santiago","Concepción",504.8,"urbana",2023-10-12,"jueves","october",13,FALSE,5,"camion_pequeno",6,2927,"lluvia",10,21.6,"No"
"ENV08560",36.4,1.85,74428,"electronica","Santiago","Santiago",40.9,"urbana",2023-09-05,"martes","september",9,FALSE,25,"camion_grande",10,12780,"nublado",8,3.7,"No"
"ENV08561",19.2,2.3,142922,"ropa","Santiago","Copiapó",469.8,"rural",2023-08-04,"viernes","august",15,FALSE,11,"camion_mediano",5,7825,"lluvia",5,22.2,"Si"
"ENV08562",14.2,0.68,31697,"muebles","Santiago","La Serena",301.4,"urbana",2023-01-10,"martes","january",6,FALSE,10,"furgon",2,825,"nublado",NA,8.8,"No"
"ENV08563",17,1.05,9102,"alimentos","Chillán","Santiago",250.2,"urbana",2023-08-13,"domingo","august",11,FALSE,10,"camion_grande",6,11699,"lluvia",5,12.9,"Si"
"ENV08564",20.1,5.45,71964,"muebles","Temuco","Temuco",7,"urbana",2023-07-27,"jueves","july",13,FALSE,5,"furgon",6,951,"despejado",8,2.2,"No"
"ENV08565",77.3,4.22,222919,"otros","Valparaíso","Santiago",138.1,"urbana",2023-01-24,"martes","january",9,FALSE,1,"camion_pequeno",7,3191,"despejado",10,5.7,"Si"
"ENV08566",5,26.07,632857,"electronica","Iquique","Santiago",138.8,"urbana",2023-11-16,"jueves","november",21,FALSE,5,"camion_pequeno",2,2664,"despejado",8,5.7,"No"
"ENV08567",23,1.55,61944,"otros","Temuco","Valparaíso",965.2,"urbana",2023-11-09,"jueves","november",16,FALSE,6,"camion_mediano",5,7587,"despejado",10,30.5,"No"
"ENV08568",9.2,2.47,103336,"otros","Santiago","Santiago",46.7,"urbana",2023-04-23,"domingo","april",8,FALSE,2,"camion_grande",14,10733,"lluvia",8,7.6,"Si"
"ENV08569",22.1,10.96,369815,"ropa","Santiago","Puerto Montt",1247.1,"rural",2023-04-02,"domingo","april",16,FALSE,0,"camion_mediano",9,5932,"despejado",1,23.3,"No"
"ENV08570",24.9,9.33,292772,"alimentos","Los Ángeles","Temuco",878.5,"urbana",2023-10-10,"martes","october",9,FALSE,5,"camion_pequeno",4,3196,"despejado",8,23.6,"No"
"ENV08571",50.9,18.94,795446,"muebles","Calama","Talca",823.6,"urbana",2023-04-24,"lunes","april",9,FALSE,5,"camion_pequeno",4,2062,"lluvia",8,29,"Si"
"ENV08572",15.1,3.32,118570,"electronica","Calama","Santiago",1020.6,"urbana",2023-08-12,"sabado","august",9,FALSE,10,"camion_mediano",7,6791,"lluvia",5,32.2,"No"
"ENV08573",9.3,3.2,115518,"electronica","Santiago","Valdivia",245.7,"urbana",2023-04-22,"sabado","april",15,FALSE,2,"furgon",3,1112,"despejado",5,6.2,"No"
"ENV08574",59.2,5.04,135518,"documentos","Santiago","Valparaíso",128.9,"urbana",2023-11-16,"jueves","november",11,FALSE,3,"camion_pequeno",4,2801,"lluvia",10,6.2,"Si"
"ENV08575",4.9,3.63,158890,"alimentos","Los Ángeles","Santiago",1206.4,"urbana",2023-10-18,"miercoles","october",9,FALSE,14,"furgon",3,1128,"nublado",8,31.9,"No"
"ENV08576",189.4,1.12,50954,"electronica","Copiapó","Santiago",535.7,"urbana",2023-07-04,"martes","july",14,FALSE,19,"camion_mediano",8,6724,"nublado",5,14.7,"No"
"ENV08577",4.7,13.84,192892,"otros","Concepción","Santiago",509.9,"urbana",2023-04-06,"jueves","april",15,FALSE,6,"camion_mediano",6,6735,"lluvia",6,18.2,"Si"
"ENV08578",52,6.47,193906,"electronica","Santiago","Valparaíso",125.6,"urbana",2023-11-07,"martes","november",8,FALSE,3,"camion_mediano",7,5299,"lluvia",10,9.5,"Si"
"ENV08579",102.1,6.81,187890,"ropa","Temuco","Calama",1237.8,"urbana",2023-03-20,"lunes","march",9,FALSE,4,"camion_grande",13,12443,"lluvia",8,53.8,"Si"
"ENV08580",3.2,4.74,125084,"ropa","Concepción","Chillán",1308.8,"urbana",2023-05-03,"miercoles","may",10,FALSE,5,"camion_grande",8,10768,"lluvia",5,46.4,"Si"
"ENV08581",3.9,10.73,275182,"alimentos","Puerto Montt","Valparaíso",775.3,"urbana",2023-10-27,"viernes","october",9,FALSE,3,"camion_grande",6,14552,"nublado",10,28.4,"Si"
"ENV08582",77.4,4.99,213620,"alimentos","Chillán","Iquique",1396.8,"rural",2023-11-15,"miercoles","november",9,FALSE,5,"camion_grande",6,14713,"lluvia",5,56.2,"Si"
"ENV08583",10.2,1.54,NA,"ropa","Santiago","Antofagasta",121.6,"urbana",2023-09-25,"lunes","september",6,FALSE,3,"camion_grande",11,10990,"despejado",7,5.2,"No"
"ENV08584",27.3,6.14,262446,"alimentos","Santiago","Copiapó",501.1,"rural",2023-05-07,"domingo","may",14,FALSE,1,"camion_grande",11,12700,"despejado",NA,11.7,"No"
"ENV08585",1522.5,1.83,177635,"ropa","Talca","Valparaíso",195.8,"urbana",2023-02-03,"viernes","february",11,FALSE,8,"camion_mediano",9,6810,"nublado",8,8.3,"No"
"ENV08586",17.3,17.22,548356,"alimentos","Santiago","Santiago",10.8,"urbana",2023-03-26,"domingo","march",8,FALSE,11,"camion_mediano",1,7543,"despejado",6,2.5,"No"
"ENV08587",23.1,1.35,61462,"ropa","Valparaíso","Antofagasta",616.3,"urbana",2023-02-14,"martes","february",9,FALSE,7,"camion_mediano",7,5727,"despejado",7,16.8,"No"
"ENV08588",4.6,7.11,99157,"otros","Santiago","Valparaíso",123.7,"urbana",2023-07-01,"sabado","july",10,FALSE,2,"furgon",5,849,"despejado",8,5,"No"
"ENV08589",33.3,2.33,62805,"electronica","Valdivia","Valparaíso",1124.5,"urbana",2023-06-30,"viernes","june",17,FALSE,10,"camion_grande",8,10087,"despejado",10,36.6,"No"
"ENV08590",3.9,2.09,94022,"ropa","Concepción","Concepción",18.2,"urbana",2023-08-22,"martes","august",8,FALSE,1,"camion_mediano",6,6224,"despejado",10,1.9,"No"
"ENV08591",43.7,2.71,44744,"muebles","Valdivia","Santiago",192.7,"rural",2023-03-16,"jueves","march",16,FALSE,5,"camion_pequeno",4,2460,"despejado",1,5.2,"No"
"ENV08592",3.7,2.07,67564,"ropa","Concepción","Santiago",517.6,"urbana",2023-10-21,"sabado","october",15,FALSE,4,"furgon",6,1085,"despejado",7,13.1,"No"
"ENV08593",6,2.47,79681,"electronica","Santiago","Talca",460.5,"urbana",2023-06-07,"miercoles","june",9,FALSE,0,"camion_grande",12,10133,"nublado",10,18.5,"Si"
"ENV08594",8.5,3.9,136895,"otros","Santiago","Santiago",43.4,"urbana",2023-03-29,"miercoles","march",10,FALSE,4,"camion_pequeno",3,3161,"despejado",5,2.6,"No"
"ENV08595",42.5,2.41,112229,"documentos","Talca","Valparaíso",161.6,"urbana",2023-08-03,"jueves","august",12,FALSE,7,"furgon",4,1095,"lluvia",5,6.8,"No"
"ENV08596",83.1,2.7,142784,"otros","Santiago","Valdivia",336.4,"urbana",2023-11-17,"viernes","november",20,FALSE,8,"camion_mediano",3,6131,"nublado",7,11.6,"No"
"ENV08597",59.6,10.17,173497,"muebles","Valparaíso","Talca",614.1,"urbana",2023-04-18,"martes","april",9,FALSE,7,"camion_grande",14,13523,"nublado",8,23.1,"Si"
"ENV08598",4.4,3.89,60826,"otros","Santiago","Puerto Montt",1452.6,"urbana",2023-09-27,"miercoles","september",13,FALSE,4,"camion_pequeno",7,2262,"nublado",10,44.9,"No"
"ENV08599",14.3,10.9,NA,"otros","La Serena","Puerto Montt",372.4,"urbana",2023-06-23,"viernes","june",10,FALSE,9,"camion_pequeno",1,3425,"despejado",8,11.6,"No"
"ENV08600",10.7,5.94,143901,"alimentos","Valparaíso","Valparaíso",31.8,"urbana",2023-06-24,"sabado","june",12,FALSE,21,"camion_pequeno",6,3441,"despejado",4,2.8,"No"
"ENV08601",4.9,10.33,510161,"ropa","Santiago","Concepción",517.7,"urbana",2023-08-07,"lunes","august",6,FALSE,3,"camion_pequeno",6,2333,"lluvia",8,19.8,"Si"
"ENV08602",19.8,16.31,822291,"electronica","Valdivia","Puerto Montt",361.7,"rural",2023-11-14,"martes","november",10,FALSE,5,"camion_grande",14,13594,"lluvia",2,13.8,"No"
"ENV08603",44.5,3.39,NA,"electronica","Copiapó","Valparaíso",893,"rural",2023-03-06,"lunes","march",7,FALSE,16,"camion_mediano",11,7527,"despejado",7,29.1,"Si"
"ENV08604",28.8,12.41,308498,"alimentos","Copiapó","Valparaíso",958.1,"urbana",2023-04-22,"sabado","april",7,FALSE,1,"camion_mediano",9,5198,"despejado",6,23.6,"Si"
"ENV08605",95.4,5.93,174114,"electronica","Santiago","Talca",1097,"urbana",2023-12-15,"viernes","december",14,FALSE,9,"camion_pequeno",9,2191,"despejado",5,23,"Si"
"ENV08606",19.7,5.6,130574,"otros","Concepción","Santiago",505.9,"urbana",2023-02-08,"miercoles","february",6,FALSE,1,"camion_grande",11,10589,"despejado",8,17.1,"No"
"ENV08607",13.4,7.26,242866,"ropa","Santiago","Santiago",20.4,"urbana",2023-02-20,"lunes","february",9,FALSE,0,"furgon",1,1047,"despejado",10,2.9,"No"
"ENV08608",24,3.36,156240,"documentos","Osorno","Concepción",321,"urbana",2023-11-26,"domingo","november",7,FALSE,5,"furgon",5,1142,"despejado",NA,8.3,"No"
"ENV08609",12.8,2.97,87524,"electronica","La Serena","La Serena",18.5,"urbana",2023-05-05,"viernes","may",8,FALSE,4,"camion_pequeno",4,2651,"despejado",10,1.7,"No"
"ENV08610",24.3,13,221119,"ropa","Santiago","Concepción",511.9,"urbana",2023-08-19,"sabado","august",9,FALSE,3,"camion_pequeno",1,2339,"despejado",9,15.4,"No"
"ENV08611",15.9,2.78,61744,"electronica","Concepción","Santiago",506.4,"urbana",2023-08-14,"lunes","august",6,FALSE,8,"camion_mediano",5,7444,"lluvia",10,23.8,"No"
"ENV08612",22.8,3.78,180988,"documentos","Valparaíso","Talca",508.8,"urbana",2023-02-24,"viernes","february",12,FALSE,3,"camion_pequeno",5,2547,"despejado",7,13,"No"
"ENV08613",9,7.53,376871,"ropa","Santiago","Santiago",31.3,"urbana",2023-02-06,"lunes","february",10,FALSE,1,"camion_mediano",3,6730,"lluvia",10,5.8,"No"
"ENV08614",25.3,1.44,31016,"muebles","Temuco","Valparaíso",1136.5,"urbana",2023-08-27,"domingo","august",9,FALSE,1,"furgon",2,866,"nublado",6,26.5,"Si"
"ENV08615",75.4,9.46,447774,"electronica","Santiago","La Serena",1274,"urbana",2023-02-15,"miercoles","february",9,FALSE,3,"camion_mediano",6,5718,"despejado",10,40.8,"No"
"ENV08616",2.7,2.47,12109,"alimentos","Antofagasta","Valparaíso",659.3,"urbana",2023-06-10,"sabado","june",6,FALSE,7,"furgon",1,972,"despejado",8,15.8,"No"
"ENV08617",8.7,10.1,131224,"documentos","Santiago","Iquique",634.5,"urbana",2023-10-28,"sabado","october",14,FALSE,6,"camion_pequeno",6,3337,"lluvia",9,25.9,"No"
"ENV08618",20.5,7.49,213749,"muebles","Calama","Talca",372.1,"urbana",2023-02-27,"lunes","february",6,FALSE,2,"camion_pequeno",4,3020,"despejado",10,12.8,"Si"
"ENV08619",7.5,1.69,46397,"documentos","Santiago","Chillán",765.4,"urbana",2023-11-21,"martes","november",10,FALSE,NA,"camion_pequeno",4,3265,NA,6,25.7,"No"
"ENV08620",50.8,3.44,130701,"ropa","Puerto Montt","Talca",1477,"urbana",2023-09-01,"viernes","september",9,FALSE,1,"camion_mediano",4,6863,"lluvia",10,64.3,"Si"
"ENV08621",17,4.57,NA,"electronica","Santiago","Valdivia",359.6,"urbana",2023-12-28,"jueves","december",11,FALSE,NA,"camion_mediano",6,5675,"nublado",10,13.4,"No"
"ENV08622",32,11.45,527250,"muebles","Santiago","Talca",1104.4,"urbana",2023-01-14,"sabado","january",10,FALSE,1,"camion_pequeno",10,2574,"lluvia",7,38.1,"Si"
"ENV08623",21.6,1.92,73509,"documentos","Santiago","Osorno",1402.1,"rural",2023-02-21,"martes","february",15,FALSE,8,"camion_mediano",7,6425,"despejado",1,26.2,"No"
"ENV08624",3.1,2.53,29959,"electronica","Valparaíso","Santiago",127.2,"urbana",2023-07-06,"jueves","july",10,FALSE,6,"camion_mediano",7,6195,"viento",10,7.1,"No"
"ENV08625",4.3,1.96,90325,"ropa","Santiago","Concepción",518.8,"urbana",2023-04-23,"domingo","april",11,FALSE,7,"furgon",2,1129,"despejado",4,9.5,"No"
"ENV08626",26.7,3.1,37729,"muebles","Concepción","Antofagasta",422.4,"urbana",2023-02-14,"martes","february",15,FALSE,1,"camion_grande",9,13325,"despejado",10,15.6,"No"
"ENV08627",17.5,0.6,24498,"documentos","Temuco","Iquique",151.3,"rural",2023-03-12,"domingo","march",12,FALSE,7,"camion_mediano",7,7308,"despejado",1,4.8,"No"
"ENV08628",50.1,7.27,99955,"alimentos","Copiapó","Antofagasta",1210.9,"rural",2023-06-13,"martes","june",11,FALSE,2,"camion_grande",11,11419,"despejado",4,32.6,"Si"
"ENV08629",51,8.73,217397,"ropa","Valdivia","Puerto Montt",688.5,"urbana",2023-04-30,"domingo","april",15,FALSE,NA,"furgon",3,1015,"despejado",3,11.8,"No"
"ENV08630",3.4,3.42,153872,"electronica","Valdivia","Santiago",1209.6,"rural",2023-05-01,"lunes","may",15,TRUE,6,"camion_pequeno",5,2668,"viento",1,20.5,"No"
"ENV08631",17.4,7.74,306708,"alimentos","Valparaíso","Santiago",127.8,"urbana",2023-06-19,"lunes","june",8,FALSE,3,"camion_grande",7,10721,"lluvia",7,6.6,"No"
"ENV08632",35,2.29,108892,"muebles","Santiago","Valdivia",889.9,"rural",2023-03-24,"viernes","march",8,FALSE,10,"camion_pequeno",4,2213,"lluvia",5,31.5,"No"
"ENV08633",41.1,3.33,53405,"muebles","Copiapó","Antofagasta",1328.6,"rural",2023-05-05,"viernes","may",10,FALSE,6,"camion_grande",17,14778,"viento",2,37.8,"No"
"ENV08634",42.7,1.6,28154,"muebles","Iquique","Santiago",372.8,"urbana",2023-07-09,"domingo","july",9,FALSE,10,"camion_grande",6,12490,"lluvia",5,16.5,"No"
"ENV08635",34.3,4.61,78028,"electronica","Santiago","Valparaíso",130.1,"urbana",2023-10-27,"viernes","october",8,FALSE,2,"camion_pequeno",3,2591,"lluvia",8,6.9,"Si"
"ENV08636",142.9,4.31,199996,"electronica","Santiago","Talca",612.2,"urbana",2023-06-06,"martes","june",10,FALSE,5,"camion_pequeno",4,3441,"viento",5,17.6,"No"
"ENV08637",4.8,11.57,455085,"alimentos","Santiago","Antofagasta",818.6,"urbana",2023-11-26,"domingo","november",15,FALSE,12,"camion_grande",10,10989,"despejado",4,18.8,"No"
"ENV08638",5.2,3.99,87372,"ropa","Santiago","Santiago",15.5,"urbana",2023-08-08,"martes","august",12,FALSE,4,"camion_pequeno",7,3446,"despejado",9,3.9,"No"
"ENV08639",7.1,3.28,38104,"electronica","Iquique","Concepción",262,"rural",2023-11-26,"domingo","november",15,FALSE,5,"camion_grande",10,13522,"despejado",1,7.4,"No"
"ENV08640",54.3,7.38,123367,"electronica","Talca","Valparaíso",839.1,"urbana",2023-06-13,"martes","june",12,FALSE,1,"camion_mediano",8,6701,"lluvia",10,37.1,"Si"
"ENV08641",128.1,0.7,61336,"muebles","Santiago","Iquique",544.8,"rural",2023-08-05,"sabado","august",13,FALSE,4,"camion_pequeno",4,2035,"despejado",NA,11.6,"No"
"ENV08642",20.6,1.15,52776,"documentos","Valdivia","Concepción",334.1,"urbana",2023-10-05,"jueves","october",13,FALSE,1,"camion_mediano",5,5789,"despejado",8,12,"Si"
"ENV08643",7.8,7.75,175584,"otros","Santiago","Iquique",469.4,"rural",2023-09-07,"jueves","september",7,FALSE,2,"camion_pequeno",2,3415,"despejado",5,13.2,"No"
"ENV08644",6.6,19.71,794724,"electronica","Temuco","Copiapó",1136.4,"rural",2023-10-23,"lunes","october",10,FALSE,2,"camion_grande",16,12653,"nublado",6,37.9,"No"
"ENV08645",48.1,7.14,109785,"alimentos","Valdivia","Calama",142.3,"urbana",2023-12-22,"viernes","december",8,FALSE,5,"furgon",1,941,"despejado",10,4.8,"Si"
"ENV08646",27.6,1.67,70986,"muebles","Antofagasta","Santiago",112.7,"urbana",2023-03-29,"miercoles","march",8,FALSE,2,"camion_grande",9,11899,"lluvia",7,9.7,"No"
"ENV08647",27.6,1.82,86605,"electronica","Santiago","La Serena",270.4,"urbana",2023-12-31,"domingo","december",10,FALSE,0,"furgon",4,976,"despejado",5,6.4,"No"
"ENV08648",2.3,6.64,122726,"muebles","Iquique","Antofagasta",776.3,"urbana",2023-01-06,"viernes","january",12,FALSE,1,"camion_mediano",9,7520,"nublado",10,29.3,"No"
"ENV08649",2.5,8.35,274717,"ropa","Santiago","Iquique",1486.8,"urbana",2023-04-30,"domingo","april",16,FALSE,1,"camion_mediano",8,5690,"despejado",5,33.2,"No"
"ENV08650",26.3,0.54,19759,"documentos","Santiago","Talca",143.9,"urbana",2023-04-06,"jueves","april",15,FALSE,5,"camion_mediano",8,7816,"lluvia",10,11.6,"Si"
